country,vendor,shipment_mode,unit_of_measure,line_item_quantity,line_item_value,pack_price,unit_price,weight,freight_cost,location,distance
1,5,0,120,3240,117158,36,0.3,731,4121,8,5008
4,5,0,60,6570,16030,2,0.04,307,9181,9,7633
4,5,0,60,20000,150000,7,0.12,1096,9181,9,7633
4,5,0,30,7400,147408,19,0.66,668,9181,2,7134
4,5,0,30,18522,185220,10,0.33,1668,9181,2,7134
5,5,0,60,44131,495149,11,0.19,5364,80670,9,5921
7,5,0,30,3000,21900,7,0.24,269,647,2,5091
7,5,0,60,23340,383709,16,0.27,2344,647,2,5091
4,5,1,30,6203,72885,11,0.39,560,5147,2,7134
4,5,1,60,32040,359488,11,0.19,4212,5147,9,7633
1,5,0,60,5670,7994,1,0.02,317,11648,9,9091
1,5,0,30,2200,16060,7,0.24,6587,7953,2,8608
10,5,3,30,140554,1651509,11,0.39,16961,15981,2,6339
3,5,3,60,208501,2339381,11,0.19,28237,13163,9,6624
1,5,3,240,36,493,13,0.06,7889,5406,9,9091
1,5,3,240,2415,4467,1,0.01,3622,9181,9,9091
1,5,0,240,588,7996,13,0.06,215,5406,9,9091
3,5,3,60,2996,9587,3,0.05,6022,5500,9,6624
1,5,0,240,628,1224,1,0.01,232,794,9,9091
2,5,0,240,3872,7821,2,0.01,7755,73839,9,14446
10,5,0,60,10131,23605,2,0.04,493,1859,9,6906
8,5,0,60,4176,46854,11,0.19,567,1768,9,5524
4,5,1,60,141764,1590592,11,0.19,70109,42548,9,7633
1,5,0,30,2610,58725,22,0.75,1195,7758,2,8608
8,5,3,60,117367,1316857,11,0.19,17496,103604,9,5524
11,5,3,30,97100,856422,8,0.29,14340,15222,2,6420
8,5,0,240,1000,1950,1,0.01,369,5218,9,5524
1,5,0,30,859,5643,6,0.22,12232,59010,9,9091
11,5,3,60,2786,9138,3,0.05,213,2403,9,6980
2,5,0,100,1242,6011,4,0.05,260,1452,9,14446
2,5,0,90,1260,12234,9,0.11,194,1452,9,14446
8,5,3,60,100000,1122000,11,0.19,14983,77442,2,4961
4,5,1,30,57468,248261,4,0.14,4915,12398,2,7134
11,5,3,30,6392,27741,4,0.14,571,3428,9,6980
11,5,3,60,35000,148750,4,0.07,2032,3428,2,6420
4,5,1,90,1280,12403,9,0.11,177,12398,9,7633
10,5,3,240,20000,36000,1,0.01,7469,2949,9,6906
11,5,3,60,51722,278264,5,0.09,9134,15064,9,6980
11,5,0,30,124,1054,8,0.28,8,-60,9,6980
10,5,0,30,10015,109363,10,0.36,846,2798,2,6339
8,5,3,60,451,1132,2,0.04,698,2865,9,5524
8,5,3,60,15107,124783,8,0.14,1409,9928,9,5524
11,5,3,30,10114,87283,8,0.29,1019,3969,2,6420
1,5,0,60,160058,1795850,11,0.19,26409,59432,2,8608
3,5,3,60,119098,1336279,11,0.19,15808,10969,9,6624
8,5,0,30,2447,15709,6,0.21,138,812,2,4961
8,5,0,240,11326,22085,1,0.01,4274,23213,9,5524
1,5,0,60,12169,136536,11,0.19,7916,20397,9,9091
4,5,1,60,4300,10019,2,0.04,220,17495,9,7633
4,5,1,30,115089,1127872,9,0.33,11004,17495,2,7134
4,5,1,60,3446,28463,8,0.14,6622,17495,2,7134
4,5,1,60,61567,508543,8,0.14,3622,9181,9,7633
2,5,0,240,1292,2519,1,0.01,483,4324,9,14446
8,5,0,240,13993,27286,1,0.01,5262,26823,9,5524
7,5,0,30,4163,82926,19,0.66,483,1367,2,5091
3,5,3,240,26337,51357,1,0.01,9931,5888,9,6624
4,5,1,30,24346,190385,7,0.26,2391,20326,2,7134
4,5,1,60,105160,1179895,11,0.19,28277,20326,9,7633
3,5,3,240,2930,5713,1,0.01,1102,1779,9,6624
1,5,3,60,8100,18873,2,0.04,387,2296,9,9091
10,5,2,240,12861,25078,1,0.01,4836,3075,9,6906
7,5,0,240,2335,29187,12,0.05,9523,9181,9,5659
7,5,0,30,11723,233522,19,0.66,1305,9181,2,5091
4,5,1,60,4700,10951,2,0.04,264,14322,9,7633
4,5,1,30,5950,53371,8,0.3,631,14322,9,7633
1,5,3,60,3765,56475,15,0.25,303,11102,9,9091
4,5,1,60,9887,110932,11,0.19,20845,14322,2,7134
1,5,1,60,14081,116309,8,0.14,6410,23940,9,9091
4,5,1,30,43441,357519,8,0.27,3263,14322,2,7134
0,5,0,60,1500,12390,8,0.14,147,182,9,6583
7,5,3,30,200693,846924,4,0.14,17947,9181,9,5659
0,5,0,60,97,801,8,0.14,46,-544,9,6583
0,5,0,60,16,41,2,0.04,42,-544,9,6583
0,5,0,60,54,594,11,0.18,3622,9181,2,6020
0,5,0,60,28,308,11,0.18,13,-88,2,6020
0,5,0,60,1176,12936,11,0.18,308,824,2,6020
0,5,0,120,147,4959,33,0.28,3622,9181,9,6583
0,5,0,60,341,879,2,0.04,3622,9181,9,6583
0,5,0,30,20,121,6,0.2,70,524,2,6020
0,5,0,30,103,626,6,0.2,1072,4636,2,6020
10,5,3,60,27452,412878,15,0.25,3898,10292,2,6339
10,5,3,60,7548,110427,14,0.24,13472,10292,2,6339
7,5,3,30,18732,41959,2,0.07,1090,698,9,5659
1,5,3,60,92352,1036189,11,0.19,10832,2641,9,9091
7,5,3,240,2176,27200,12,0.05,821,698,9,5659
1,5,3,30,2160,11880,5,0.18,1122,5009,2,8608
7,5,3,60,150000,1053000,7,0.12,10142,6651,9,5659
4,5,1,30,26798,448330,16,0.56,3203,24231,2,7134
4,5,1,60,100000,258000,2,0.04,18672,24231,9,7633
4,5,1,30,95243,854329,8,0.3,14487,9181,9,7633
4,5,1,30,50000,448500,8,0.3,3622,9181,2,7134
8,5,3,60,5525,60775,11,0.18,1414,3054,2,4961
8,5,3,30,3900,23712,6,0.2,3622,9181,2,4961
8,5,3,60,1700,4267,2,0.04,3622,9181,9,5524
7,5,3,60,22340,184528,8,0.14,20975,2279,9,5659
1,5,0,60,13860,97297,7,0.12,662,2848,9,9091
4,5,1,30,50000,813500,16,0.54,6078,26441,2,7134
4,5,1,60,29980,233244,7,0.13,2721,26441,2,7134
8,5,3,30,1500,8310,5,0.18,729,2758,2,4961
8,5,3,60,750,1830,2,0.04,3622,9181,9,5524
8,5,3,120,6899,204762,29,0.25,1859,9611,9,5524
11,5,3,60,16873,41170,2,0.04,8433,14219,9,6980
10,5,3,30,150000,2440500,16,0.54,17001,5079,2,6339
10,5,3,30,10000,167300,16,0.56,1133,5079,2,6339
1,5,0,60,69684,542141,7,0.13,6798,25205,2,8608
3,5,3,240,60968,118887,1,0.01,53692,28683,9,6624
4,5,1,60,220000,2420000,11,0.18,28776,16090,9,7633
4,5,1,30,70000,273700,3,0.13,6889,16090,9,7633
11,5,3,60,3345,26024,7,0.13,7095,4530,2,6420
11,5,3,60,36192,254067,7,0.12,2036,4530,2,6420
11,5,3,60,3345,26024,7,0.13,7114,4530,2,6420
1,5,0,60,9900,23067,2,0.04,451,1394,9,9091
5,5,0,60,40000,97600,2,0.04,3771,30029,9,5921
8,5,0,30,45840,179234,3,0.13,5486,26321,9,5524
8,5,0,30,60000,332400,5,0.18,4547,29482,2,4961
8,5,3,60,157,1540,9,0.16,836,3911,9,5524
1,5,0,60,80032,785113,9,0.16,11720,10702,9,9091
1,5,0,30,1499,7225,4,0.16,123,1252,9,9091
10,5,3,60,2548,33022,12,0.22,3090,10188,9,6906
4,5,1,60,52378,404358,7,0.13,7666,15532,9,7633
8,5,0,60,72107,707369,9,0.16,9348,80100,2,4961
1,5,0,30,14880,223795,15,0.5,1674,3754,2,8608
11,5,3,30,44881,240562,5,0.18,7191,5014,2,6420
3,5,3,240,7150,15015,2,0.01,2778,18730,9,6624
1,5,3,100,490,2303,4,0.05,4359,11101,9,9091
7,5,0,60,52770,407384,7,0.13,16510,81283,2,5091
8,5,0,30,20201,111913,5,0.18,3865,18667,9,5524
10,5,3,60,16258,109904,6,0.11,2321,6317,2,6339
10,5,3,60,18867,46035,2,0.04,17125,6317,2,6339
1,5,3,60,84900,660522,7,0.13,18204,35194,2,8608
5,5,0,60,18620,244853,13,0.22,1928,4825,2,5355
5,5,0,30,36390,201600,5,0.18,3863,22249,2,5355
1,5,3,30,2000,7620,3,0.13,4026,14677,9,9091
10,5,3,30,167825,1105966,6,0.22,26199,33356,2,6339
1,5,3,120,24097,643389,26,0.22,6375,17661,2,8608
5,5,0,30,59989,796054,13,0.44,7242,4825,2,5355
1,5,3,120,503,13430,26,0.22,123,783,9,9091
1,5,3,90,4120,30076,7,0.08,253,3261,9,9091
1,5,3,30,2500,56250,22,0.75,2147,7211,9,9091
4,5,0,60,200000,484000,2,0.04,12028,14459,9,7633
8,5,3,30,125014,1658935,13,0.44,14275,130278,2,4961
11,5,3,60,20451,47037,2,0.04,10118,8251,9,6980
4,5,0,60,16870,40825,2,0.04,7973,50090,9,7633
4,5,0,30,66637,357174,5,0.18,25523,50090,9,7633
1,5,3,30,14368,52299,3,0.12,4409,16192,9,9091
1,5,3,30,9767,52351,5,0.18,852,2026,9,9091
11,5,3,60,15120,135626,8,0.15,5754,9075,9,6980
8,5,0,30,5580,26839,4,0.16,1187,8609,9,5524
0,5,0,60,647,4703,7,0.12,5897,39434,2,6020
0,5,0,30,2952,35748,12,0.4,3622,9181,2,6020
11,5,3,60,7867,57193,7,0.12,704,24568,9,6980
4,5,1,30,100000,638000,6,0.21,8850,28780,2,7134
8,5,0,30,7126,97554,13,0.46,2261,12252,2,4961
8,5,0,60,32298,72993,2,0.04,6528,20806,9,5524
11,5,3,60,15120,129729,8,0.14,23677,8405,9,6980
11,5,3,30,20160,244137,12,0.4,2268,8405,2,6420
11,5,3,60,7372,14006,1,0.03,5453,8405,9,6980
11,5,3,60,28220,64906,2,0.04,3622,9181,9,6980
8,5,3,60,1731,3912,2,0.04,76,-64,2,4961
2,5,0,30,39936,132986,3,0.11,16035,160712,9,14446
2,5,0,30,192,775,4,0.13,3622,9181,2,14325
4,5,1,60,31971,232429,7,0.12,11111,36242,2,7134
4,5,1,60,42805,311192,7,0.12,3622,9181,9,7633
4,5,1,30,105014,1437641,13,0.46,13392,36242,2,7134
11,5,3,30,20160,244137,12,0.4,2266,8405,2,6420
11,5,3,30,40320,488275,12,0.4,4536,28733,2,6420
0,5,0,60,6362,43007,6,0.11,315,1030,9,6583
3,5,0,30,17037,56733,3,0.11,1750,8758,9,6624
8,5,3,60,1530,10006,6,0.11,11337,22809,9,5524
3,5,3,60,120000,1029600,8,0.14,36920,28935,9,6624
4,5,1,60,57227,129333,2,0.04,4844,20591,9,7633
8,5,3,60,475,1092,2,0.04,1982,7163,9,5524
4,5,1,60,95000,214700,2,0.04,12686,40332,9,7633
3,5,3,60,170900,1466322,8,0.14,3622,9181,9,6624
10,5,3,60,3480,7864,2,0.04,424,10941,9,6906
7,5,3,30,31000,401760,12,0.43,3674,21904,9,5659
4,5,1,30,13481,44891,3,0.11,1296,19761,9,7633
7,5,3,60,58920,505533,8,0.14,6560,7057,9,5659
8,5,0,60,372,706,1,0.03,33,-49,9,5524
7,5,3,90,6823,49807,7,0.08,428,1376,9,5659
11,5,3,120,8599,187286,21,0.18,2293,3529,2,6420
1,5,3,60,21158,153818,7,0.12,3653,14614,2,8608
11,5,3,30,20160,224784,11,0.37,22074,20108,2,6420
7,5,3,60,6097,14023,2,0.04,12213,6607,9,5659
4,5,1,60,75000,643500,8,0.14,22700,19225,9,7633
0,5,0,60,10916,71390,6,0.11,652,7242,9,6583
0,5,0,240,6032,11762,1,0.01,2572,15754,9,6583
3,5,3,30,44840,499966,11,0.37,5065,4419,2,6074
1,5,3,120,1784,37464,21,0.18,475,2332,2,8608
1,5,3,240,11000,15950,1,0.01,3930,8378,9,9091
4,5,1,60,70000,272300,3,0.06,3922,25340,2,7134
11,5,3,60,92045,358055,3,0.06,5103,10604,9,6980
7,5,3,120,909,17743,19,0.16,8820,2541,8,6837
2,5,0,60,58,110,1,0.03,3622,9181,9,14446
5,5,3,60,16000,112000,7,0.12,1412,19049,9,5921
3,5,3,60,39600,327096,8,0.14,17181,14814,2,6074
11,5,3,30,8609,41409,4,0.16,873,14000,9,6980
11,5,3,60,115211,432041,3,0.06,6428,14847,2,6420
10,5,3,60,6350,35433,5,0.09,320,300,9,6906
7,5,3,60,23964,95856,4,0.07,3622,9181,9,5659
1,5,3,60,2200,8800,4,0.07,105,1151,9,9091
0,5,0,60,5,20,4,0.07,3622,9181,9,6583
3,5,3,60,35533,153502,4,0.07,7654,6928,9,6624
7,5,3,30,46066,500737,10,0.36,5175,2541,2,5091
1,5,0,60,1700,3791,2,0.04,2699,3063,9,9091
3,5,3,60,10000,113600,11,0.19,3118,3768,2,6074
0,5,0,60,489,5555,11,0.19,2045,15083,9,6583
1,5,3,60,40035,330689,8,0.14,16851,22776,2,8608
7,5,3,30,20921,122806,5,0.2,6692,5010,9,5659
8,5,3,60,7693,51773,6,0.11,6909,3947,9,5524
0,5,0,60,2167,4897,2,0.04,211,2531,9,6583
8,5,3,60,21764,49186,2,0.04,2091,9181,9,5524
3,5,3,240,26200,48732,1,0.01,5343,11803,9,6624
10,5,3,60,10391,23171,2,0.04,633,-114,9,6906
1,5,3,60,6750,75802,11,0.19,4919,16647,9,9091
5,5,3,30,2381,11047,4,0.15,3703,7469,9,5921
3,5,3,60,440,765,1,0.03,27,-200,9,6624
10,5,0,240,1222,2175,1,0.01,825,5380,9,6906
7,5,3,30,116931,1260516,10,0.36,13280,6083,2,5091
1,5,3,60,6799,25496,3,0.06,292,672,9,9091
7,5,3,30,10267,58932,5,0.19,816,2623,2,5091
1,5,3,30,30196,96929,3,0.11,3591,4153,9,9091
1,5,3,90,5840,54312,9,0.1,347,2132,9,9091
8,5,3,60,100000,811000,8,0.14,18737,8857,9,5524
7,5,0,120,32294,610356,18,0.16,20132,96918,8,6837
10,5,3,60,60000,237000,3,0.07,2484,2613,2,6339
11,5,3,60,23000,90850,3,0.07,952,521,2,6420
10,5,3,30,21529,101186,4,0.16,9530,15468,9,6906
0,5,0,60,7480,60662,8,0.14,1278,11197,2,6020
4,5,1,60,200000,1622000,8,0.14,51698,27812,9,7633
4,5,1,60,145235,1177855,8,0.14,3622,9181,9,7633
4,5,1,60,97000,786670,8,0.14,12823,27812,2,7134
4,5,1,30,5000,23200,4,0.15,1447,27812,9,7633
7,5,3,30,22002,126291,5,0.19,2003,9010,9,5659
10,5,3,60,36852,240275,6,0.11,3324,3266,9,6906
11,5,3,60,100000,218000,2,0.04,64918,42218,9,6980
11,5,3,30,43715,202400,4,0.15,3622,9181,9,6980
0,5,0,60,715,8029,11,0.19,1630,17387,9,6583
0,5,0,60,980,1705,1,0.03,3622,9181,9,6583
0,5,0,120,1727,34039,19,0.16,3622,9181,2,6020
3,5,3,30,12710,40799,3,0.11,9511,9217,9,6624
1,5,3,30,2756,37261,13,0.45,248,933,9,9091
3,5,3,60,3068,7976,2,0.04,150,-882,9,6624
3,5,3,60,40070,324967,8,0.14,28111,17448,2,6074
4,5,1,90,10230,56265,5,0.06,1505,9060,9,7633
7,5,3,60,17980,38657,2,0.04,2152,-163,9,5659
3,5,3,60,106754,881788,8,0.14,28021,18662,9,6624
3,5,3,240,27264,41168,1,0.01,10191,7520,9,6624
10,5,3,60,46973,187892,4,0.07,3237,3208,9,6906
11,5,3,60,10602,38167,3,0.06,3919,3083,2,6420
11,5,3,60,50847,200845,3,0.07,2372,1599,9,6980
0,5,0,240,1135,1713,1,0.01,1165,12290,9,6583
0,5,0,60,965,3474,3,0.06,3622,9181,9,6583
11,5,3,30,100167,1026711,10,0.34,21570,23309,2,6420
0,5,0,120,1156,22726,19,0.16,2187,23532,2,6020
4,5,1,60,191230,1550875,8,0.14,27094,69210,2,7134
4,5,1,30,19356,261112,13,0.45,1960,6009,2,7134
4,5,1,120,28000,529200,18,0.16,6702,19526,8,4614
4,5,1,60,45307,367439,8,0.14,20329,48570,2,7134
5,5,3,60,14011,113629,8,0.14,1755,3328,2,5355
1,5,3,240,4000,7960,1,0.01,10413,38599,9,9091
5,5,3,90,1016,9448,9,0.1,367,2783,9,5921
1,5,3,30,10000,31200,3,0.1,24636,45181,9,9091
1,5,3,30,20004,62412,3,0.1,3622,9181,9,9091
5,5,3,90,868,8072,9,0.1,173,1124,9,5921
8,5,3,30,19086,88368,4,0.15,2389,9011,9,5524
11,5,3,60,57804,208094,3,0.06,15222,17513,9,6980
5,5,3,30,81557,782947,9,0.32,3622,9181,2,5355
4,5,1,60,350505,2705898,7,0.13,72975,128843,9,7633
1,5,3,60,16500,59400,3,0.06,904,4012,2,8608
1,5,3,30,1134,14912,13,0.44,121,76,2,8608
5,5,3,30,50867,668901,13,0.44,4749,9181,2,5355
8,5,3,60,6000,11520,1,0.03,11732,9181,9,5524
11,5,3,60,6634,26204,3,0.07,6368,-775,2,6420
4,5,1,60,21347,113779,5,0.09,1554,2583,9,7633
10,5,3,60,33308,131566,3,0.07,2803,3040,2,6339
1,5,3,60,145000,1119400,7,0.13,16614,23788,9,9091
10,5,3,60,3926,8558,2,0.04,477,-465,9,6906
0,5,0,120,2710,52465,19,0.16,731,8041,9,6583
8,5,3,120,27048,504174,18,0.16,3622,9181,8,5868
8,5,3,30,6324,82907,13,0.44,3622,9181,2,4961
4,5,0,60,5721,30492,5,0.09,3622,9181,9,7633
5,5,0,60,2592,9201,3,0.06,3622,9181,9,5921
4,5,1,60,50,122,2,0.04,112,6445,9,7633
4,5,1,240,36,69,1,0.01,3622,9181,9,7633
4,5,0,60,50,350,7,0.12,35,567,9,7633
1,5,0,240,2000,4200,2,0.01,749,1336,9,9091
1,5,0,240,616,9018,14,0.06,3622,9181,9,9091
2,5,0,240,96,1405,14,0.06,54,576,9,14446
1,5,0,240,1758,3691,2,0.01,604,6100,9,9091
1,5,0,60,6050,17545,2,0.05,442,4028,9,9091
8,5,0,60,15584,174852,11,0.19,6843,14170,9,5524
8,5,0,30,4700,27166,5,0.19,680,2335,9,5524
1,5,0,60,1437,4167,2,0.05,138,211,9,9091
4,5,1,60,42751,374498,8,0.15,3409,10637,2,7134
2,5,0,60,225,4819,21,0.36,306,3030,2,14325
10,5,3,60,21,51,2,0.04,1,-208,9,6906
1,5,0,60,9780,73643,7,0.13,550,1794,9,9091
1,5,0,240,400,5856,14,0.06,146,4254,9,9091
1,5,0,60,30000,262800,8,0.15,2715,6403,9,9091
1,5,0,60,23,356,15,0.26,379,945,9,9091
1,5,0,60,1681,4589,2,0.05,164,1976,9,9091
11,5,3,60,560,4905,8,0.15,3622,9181,9,6980
2,5,0,240,224,3046,13,0.06,746,5036,9,14446
1,5,0,60,1485,23017,15,0.26,914,3519,9,9091
1,5,0,60,8010,19544,2,0.04,5350,3519,9,9091
8,5,0,60,120,408,3,0.06,6,-516,9,5524
4,5,1,30,139303,714624,5,0.17,11982,9181,9,7633
4,5,1,60,124,757,6,0.1,9,9181,9,7633
4,5,1,60,710,6219,8,0.15,62,9181,9,7633
8,5,0,30,1000,5130,5,0.17,95,2549,9,5524
4,5,1,60,466,1584,3,0.06,24,9181,9,7633
4,5,1,60,50,375,7,0.12,3,9181,2,7134
4,5,1,60,1500,11250,7,0.12,120,9181,2,7134
1,5,0,60,20000,175200,8,0.15,1807,20347,9,9091
8,5,3,60,45116,506201,11,0.19,5285,10065,9,5524
1,5,0,100,2604,12603,4,0.05,675,702,9,9091
8,5,0,60,75,255,3,0.06,10,865,9,5524
8,5,0,60,5000,13650,2,0.05,861,6383,9,5524
8,5,0,30,2000,10260,5,0.17,563,524,2,4961
8,5,0,60,4200,11466,2,0.05,3622,9181,9,5524
4,5,1,90,854,23485,27,0.31,142,8736,9,7633
4,5,1,30,14600,69350,4,0.16,1288,8736,9,7633
1,5,0,30,3120,81900,26,0.88,798,1941,3,5690
1,5,0,240,1417,2593,1,0.01,538,1195,9,9091
2,5,0,240,480,6528,13,0.06,390,5438,9,14446
2,5,0,30,43512,206682,4,0.16,3609,31479,2,14325
8,5,0,60,5000,56000,11,0.19,690,4410,2,4961
1,5,0,60,80010,897712,11,0.19,9402,32266,9,9091
2,5,0,240,4448,8984,2,0.01,3622,9181,9,14446
1,5,0,240,4340,8246,1,0.01,1632,4121,9,9091
1,5,0,60,12000,32760,2,0.05,733,4121,9,9091
4,5,0,30,6000,27600,4,0.15,514,9181,9,7633
4,5,0,60,3000,7320,2,0.04,142,9181,9,7633
4,5,0,60,3000,22500,7,0.12,165,9181,9,7633
4,5,0,60,100,750,7,0.12,6,9181,9,7633
4,5,0,60,30,225,7,0.12,2,9181,9,7633
4,5,0,60,9000,52650,5,0.1,653,9181,9,7633
4,5,0,60,3000,17550,5,0.1,419,9181,9,7633
4,5,0,30,1000,11750,11,0.39,90,9181,2,7134
4,5,0,60,80,700,8,0.15,7,9181,2,7134
11,5,0,60,60000,343800,5,0.1,7268,12243,9,6980
2,5,0,30,39312,174938,4,0.15,7225,68748,9,14446
2,5,0,60,336,504,1,0.02,3622,9181,9,14446
1,5,0,30,2000,52500,26,0.88,6991,11648,3,5690
8,5,0,60,16347,183413,11,0.19,2098,9620,2,4961
8,5,0,30,60342,268521,4,0.15,20269,131890,9,5524
10,5,3,60,9100,29848,3,0.05,693,1997,9,6906
1,5,0,240,4970,9592,1,0.01,3622,9181,9,9091
2,5,0,60,192,2976,15,0.26,8085,77061,9,14446
11,5,3,60,5900,19352,3,0.05,18105,15594,9,6980
7,5,3,30,90000,400500,4,0.15,7397,27022,2,5091
1,5,3,30,8640,97977,11,0.38,11468,6816,2,8608
4,5,1,30,20000,398400,19,0.66,2181,19264,2,7134
4,5,1,30,1000,19920,19,0.66,101,19264,2,7134
1,5,0,60,233,619,2,0.04,1161,6826,9,9091
4,5,1,60,160786,414827,2,0.04,3622,9181,9,7633
4,5,1,90,1050,10174,9,0.11,3622,9181,9,7633
1,5,0,30,4480,29433,6,0.22,3629,7758,9,9091
1,5,0,60,12240,88250,7,0.12,671,7758,9,9091
1,5,0,60,13362,96340,7,0.12,3622,9181,9,9091
2,5,0,240,1000,1950,1,0.01,830,5555,9,14446
3,5,3,240,2823,5928,2,0.01,1098,2567,9,6624
10,5,3,60,25000,213750,8,0.14,2565,3471,9,6906
5,5,0,240,1965,26920,13,0.06,724,3520,9,5921
1,5,0,60,45000,504900,11,0.19,3622,9181,2,8608
4,5,1,30,844,5545,6,0.22,76,11601,9,7633
11,5,3,60,3453,6560,1,0.03,687,2403,9,6980
11,5,3,60,1988,6461,3,0.05,1671,4346,9,6980
11,5,3,60,19512,104974,5,0.09,10589,14608,9,6980
4,5,1,60,32000,264320,8,0.14,3175,12398,9,7633
4,5,1,90,1220,11821,9,0.11,169,12398,9,7633
1,5,0,240,390,819,2,0.01,140,1503,9,9091
2,5,0,30,1428,3198,2,0.07,1055,10490,9,14446
3,5,3,60,125202,1404766,11,0.19,34813,13716,2,6074
4,5,1,30,62611,1247211,19,0.66,7190,12398,2,7134
10,5,3,60,5125,77080,15,0.25,523,2949,2,6339
8,5,3,60,20833,233746,11,0.19,2757,17317,2,4961
2,5,0,30,49425,208573,4,0.14,4235,28352,9,14446
10,5,3,60,38000,589000,15,0.26,10847,14973,2,6339
3,5,3,60,25312,216417,8,0.14,4988,6960,9,6624
2,5,0,240,8768,18412,2,0.01,10030,95669,9,14446
3,5,3,240,5625,11362,2,0.01,2157,1166,9,6624
11,5,3,30,51,561,11,0.37,6,-91,9,6980
11,5,3,30,36,396,11,0.37,3622,9181,9,6980
8,5,3,30,47312,199656,4,0.14,20230,78938,2,4961
11,5,3,60,70000,376600,5,0.09,5154,11956,9,6980
4,5,1,30,1639,10522,6,0.21,107,17495,2,7134
4,5,1,30,100654,868644,8,0.29,9629,20326,2,7134
11,5,3,30,4200,17724,4,0.14,257,-680,9,6980
3,5,3,240,2047,3684,1,0.01,3622,9181,9,6624
11,5,3,60,55800,140058,2,0.04,5598,10154,2,6420
3,5,3,240,2350,4935,2,0.01,904,-427,9,6624
1,5,3,100,2256,10738,4,0.05,172,2296,9,9091
1,5,3,30,6678,133025,19,0.66,2244,2296,2,8608
5,5,0,30,500,1120,2,0.07,30,309,9,5921
5,5,0,30,700,1568,2,0.07,46,274,9,5921
11,5,3,60,9493,52781,5,0.09,1021,4216,9,6980
11,5,3,60,75507,406227,5,0.09,8578,4216,9,6980
8,5,3,60,4226,34906,8,0.14,8,9891,9,5524
8,5,3,30,8665,172606,19,0.66,3622,9181,2,4961
8,5,3,30,15155,62438,4,0.14,3622,9181,9,5524
7,5,3,30,51763,884112,17,0.57,1645,9181,2,5091
10,5,3,30,66075,592692,8,0.3,5727,13325,2,6339
0,5,0,60,11,160,14,0.24,28,-544,2,6020
0,5,0,60,10,146,14,0.24,3622,9181,2,6020
0,5,0,60,79,652,8,0.14,3622,9181,9,6583
0,5,0,60,9,131,14,0.24,3622,9181,2,6020
0,5,0,30,10,41,4,0.14,3622,9181,9,6583
0,5,0,60,55,804,14,0.24,3622,9181,2,6020
0,5,0,30,59,243,4,0.14,3622,9181,9,6583
0,5,0,30,14,85,6,0.2,3622,9181,2,6020
3,5,3,60,15600,175032,11,0.19,27345,19994,2,6074
3,5,3,60,100000,1122000,11,0.19,3622,9181,9,6624
2,5,0,240,1470,18375,12,0.05,9635,94269,9,14446
7,5,3,30,24747,55433,2,0.07,1437,698,9,5659
7,5,3,120,17030,574592,33,0.28,3508,698,8,6837
7,5,3,120,3679,123614,33,0.28,932,698,9,5659
10,5,2,240,4013,7825,1,0.01,1487,4447,9,6906
4,5,0,60,84000,924000,11,0.18,11160,86294,2,7134
3,5,3,240,41737,81387,1,0.01,15160,11405,9,6624
3,5,3,60,185875,2085517,11,0.19,26760,11405,9,6624
7,5,3,30,131280,2196314,16,0.56,15032,2279,2,5091
2,5,0,30,192,1056,5,0.18,20,-130,2,14325
8,5,0,60,5924,14869,2,0.04,1421,3322,9,5524
3,5,3,60,117749,1321143,11,0.19,28088,18652,2,6074
1,5,3,30,1825,20075,11,0.37,119,2159,9,9091
1,5,0,30,1235,13585,11,0.37,649,191,9,9091
4,5,1,60,48821,547771,11,0.19,6949,26441,2,7134
11,5,3,30,78082,432574,5,0.18,3622,9181,2,6420
11,5,3,30,78082,432574,5,0.18,14314,14219,2,6420
11,5,3,30,17422,68120,3,0.13,3622,9181,9,6980
11,5,3,60,7150,21092,2,0.05,3622,9181,9,6980
10,5,3,30,46190,190302,4,0.14,4539,3496,9,6906
8,5,0,30,20000,78200,3,0.13,2501,17520,9,5524
0,5,0,60,2000,20580,10,0.17,274,1371,2,6020
4,5,1,60,6026,14703,2,0.04,6944,16090,2,7134
5,5,0,30,1056,5808,5,0.18,69,366,2,5355
11,5,3,60,71030,333841,4,0.08,6990,4530,9,6980
11,5,3,60,3345,26024,7,0.13,3622,9181,2,6420
0,5,0,120,600,17808,29,0.25,895,5061,9,6583
0,5,0,240,1500,2925,1,0.01,3622,9181,9,6583
3,5,3,240,60968,118887,1,0.01,3622,9181,9,6624
4,5,1,30,13743,110493,8,0.27,1340,16090,9,7633
4,5,1,60,116254,1196253,10,0.17,14964,16090,2,7134
8,5,0,30,1685,9267,5,0.18,137,834,9,5524
4,5,1,60,100156,244380,2,0.04,10687,20347,9,7633
4,5,1,60,74288,577960,7,0.13,7351,20347,9,7633
4,5,1,60,99999,243997,2,0.04,13437,20347,2,7134
4,5,1,30,3103,11822,3,0.13,3622,9181,9,7633
5,5,0,90,1480,12224,8,0.09,187,1109,9,5921
8,5,0,30,13373,52288,3,0.13,816,6964,9,5524
8,5,0,30,23000,89930,3,0.13,1403,8800,9,5524
4,5,1,60,159964,1569246,9,0.16,37944,15532,9,7633
8,5,0,120,5000,148400,29,0.25,1199,6070,9,5524
4,5,1,60,1048,8384,8,0.13,4809,17461,9,7633
5,5,0,60,6849,90064,13,0.22,880,12841,9,5921
